Filename,SegmentIndex,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12
210101070_E_1_37.txt,69,7.01642,3.63397,-2.29801,-5.52665,-4.52386,-1.29046,0.962848,0.91845,0.816279,0.417961,0.14093,0.0957068
210101070_E_1_37.txt,70,6.98295,3.55948,-1.35402,-5.49361,-4.30973,-1.78247,1.31537,1.04471,0.620047,0.636276,0.0505299,0.0725893
210101070_E_1_37.txt,71,6.66054,3.88743,-1.70201,-5.73476,-4.02313,-1.30238,1.21851,1.77502,0.738496,0.914476,0.104799,0.0860325
210101070_E_1_37.txt,72,6.3597,4.03263,-1.64241,-5.38297,-4.19673,-1.13052,0.916722,1.08271,0.56951,0.825379,0.112429,0.132527
210101070_E_1_37.txt,73,6.00189,3.86505,-1.16771,-5.05424,-4.53336,-1.732,0.378855,0.372521,0.0445958,0.761487,-0.0458184,0.0969432
210101070_E_1_37.txt,74,6.33473,4.05463,-0.598819,-5.2254,-4.03667,-0.661732,0.168142,1.13537,0.157545,0.735348,0.0338422,0.109302
210101070_E_1_37.txt,75,5.54282,3.84809,-1.27984,-4.34896,-3.15617,-0.258304,1.83771,0.547339,0.871348,0.719612,0.0546104,0.145073
210101070_E_1_37.txt,76,5.35685,3.85966,-1.20158,-4.66005,-3.61684,0.174828,1.25032,1.4544,0.783612,0.967901,-0.0167231,0.13361
210101070_E_1_37.txt,77,5.69534,4.13638,-1.27649,-4.53638,-3.37456,-0.890922,1.91225,0.701183,0.858402,1.08692,0.113291,0.185841
210101070_E_1_37.txt,78,4.48734,3.05647,-0.184894,-1.68525,-3.04501,-1.25878,0.722742,1.1388,0.954002,1.35742,0.345119,0.0991125
210101070_E_1_38.txt,0,6.93622,4.35874,0.071633,-3.38475,-1.59252,0.565433,2.10548,0.630573,0.58171,0.0346626,-0.0199744,0.108581
210101070_E_1_38.txt,1,6.59142,4.95061,0.162917,-3.41462,-2.49648,-0.498429,0.349002,-0.0597988,-0.57072,0.459076,0.129085,0.242356
210101070_E_1_38.txt,2,6.89159,4.82699,-0.44277,-3.51596,-1.76505,0.396681,-0.246824,0.80573,-0.537588,0.115251,0.140964,0.147631
210101070_E_1_38.txt,3,6.56792,4.66484,-0.736564,-4.09817,-3.21279,0.00803709,1.53448,1.30129,0.742867,0.459621,-0.10255,0.0303331
210101070_E_1_38.txt,4,6.71715,4.51173,-0.992562,-5.10239,-3.04867,-0.646964,0.32631,0.70684,0.40557,0.23702,0.20513,0.148565
210101070_E_1_38.txt,5,6.47162,4.09378,-1.97631,-4.77495,-4.23173,-0.694621,1.02462,1.26309,0.743207,0.429362,-0.0259667,0.0396347
210101070_E_1_38.txt,6,6.47294,3.66061,-1.92551,-5.13554,-4.47941,-0.836147,0.91902,0.88316,0.468748,0.315574,-0.0571351,0.0605455
210101070_E_1_38.txt,7,6.43226,3.28345,-2.21958,-5.60643,-4.81387,-1.60859,0.733784,0.773099,0.507962,0.45703,0.0487158,0.0750314
210101070_E_1_38.txt,8,6.41327,3.45506,-1.64037,-5.56591,-4.66425,-1.70351,1.0253,0.8516,0.393504,0.525924,-0.0760227,0.0436432
210101070_E_1_38.txt,9,6.54857,3.80183,-1.67234,-6.01166,-4.0458,-1.42518,1.1115,1.62105,0.677972,0.846287,0.067291,0.0761732
210101070_E_1_38.txt,10,6.07919,3.51892,-1.72845,-5.28648,-4.46898,-1.43847,0.407355,0.739015,0.399683,0.860249,0.140051,0.109672
210101070_E_1_38.txt,11,6.08413,4.37994,-1.276,-5.61152,-4.80807,-1.87901,0.357241,0.527428,0.199259,0.718943,-0.12827,0.107159
210101070_E_1_38.txt,12,6.20642,4.00936,-0.792174,-5.42947,-3.93729,-0.970541,-0.0107339,0.982109,0.116001,0.64017,0.0239849,0.0932398
210101070_E_1_38.txt,13,5.62356,3.97952,-1.25483,-4.70473,-3.47945,-0.348812,1.72403,0.500224,0.676848,0.623603,-0.0646164,0.1409
210101070_E_1_38.txt,14,5.31246,3.76771,-1.28073,-4.73941,-3.75633,-0.0215118,1.03035,1.38159,0.746249,0.857928,-0.0462228,0.0974541
210101070_E_1_38.txt,15,5.69963,4.03742,-1.41911,-4.42592,-3.52795,-1.08642,1.80365,0.520728,0.61783,1.01687,0.0767654,0.170541
210101070_E_1_38.txt,16,4.29993,3.0259,0.0169075,-1.54391,-3.04536,-1.52231,0.357281,0.87797,0.939978,1.28865,0.320192,0.0999063
210101070_E_1_38.txt,17,3.23579,1.87551,0.904373,-0.91964,-1.60204,-0.853726,0.477726,0.819981,0.896476,0.624926,0.123802,0.119112
210101070_E_1_38.txt,18,1.87443,1.70009,1.05252,-1.25538,-2.17307,0.377428,1.54622,1.47143,0.0798401,0.842941,0.429778,0.0517333
210101070_E_1_38.txt,19,1.9178,2.01249,0.134512,-0.482326,0.281146,0.357847,-0.742143,1.29932,1.09835,0.558222,0.146258,0.131255
210101070_E_1_38.txt,20,1.51941,1.23454,0.182494,0.670402,-0.106832,0.259241,0.547355,0.733675,0.302198,0.142875,0.440775,0.17316
210101070_E_1_38.txt,21,1.67024,0.6165,0.733446,0.617486,0.861808,-0.274548,-0.286103,2.32688,0.311166,0.359116,0.154689,0.135996
210101070_E_1_38.txt,22,1.41931,0.663483,0.102047,1.20588,0.256991,0.410576,-0.588641,1.57882,1.12422,0.0801779,0.154057,0.173337
210101070_E_1_38.txt,23,1.65056,0.647983,1.07125,1.42261,-1.08783,-0.721516,0.488483,1.79585,1.10884,-0.15582,0.407,0.205369
210101070_E_1_38.txt,24,2.48699,0.287101,1.24169,1.82094,-0.395205,-1.81811,0.189267,0.328584,-0.0857848,-0.0736335,0.50008,0.284345
210101070_E_1_38.txt,25,2.64546,-0.235265,1.09727,1.48456,0.210236,-1.38039,0.0621022,-0.547137,0.332722,0.526369,0.0865499,0.217205
210101070_E_1_38.txt,26,2.52406,1.29242,0.744512,1.13718,-0.186512,-0.813196,0.121296,0.0875857,0.493206,-0.0700272,0.199227,0.201504
210101070_E_1_38.txt,27,0.944495,1.22172,0.692319,0.746999,0.463811,0.435604,1.39393,1.17658,0.542705,0.448037,0.287359,0.067197
210101070_E_1_38.txt,28,0.462511,0.957516,1.15192,1.11975,1.58603,1.04638,1.13264,0.944376,0.410174,1.02653,-0.145355,0.111835
210101070_E_1_38.txt,29,1.22889,0.673511,1.07966,1.1143,1.33821,1.07668,0.44227,1.2841,1.23318,0.321657,0.444529,0.000269404
210101070_E_1_38.txt,30,4.33083,1.90798,1.11458,3.10827,0.948545,0.0663407,-0.963965,0.218587,-0.385542,-0.309273,0.605318,0.244966
210101070_E_1_38.txt,31,4.29773,3.90327,3.31775,2.8401,2.10922,1.10848,0.336381,0.230388,0.319602,0.419091,0.326301,0.105357
210101070_E_1_38.txt,32,6.36641,4.5942,3.97864,4.52293,2.70848,0.463935,0.882481,1.15791,-0.206563,-0.345733,-0.109388,-0.000721009
210101070_E_1_38.txt,33,6.84666,4.89142,2.70867,2.56117,3.0673,2.76647,1.65842,-0.00527325,-1.1823,-0.617506,-0.180886,0.00361746
210101070_E_1_38.txt,34,6.22707,4.79459,2.59606,1.92919,2.65506,2.78159,1.41451,-0.43425,-1.26899,-0.730316,-0.154512,0.0291478
210101070_E_1_38.txt,35,6.52694,3.82756,1.65626,2.48969,3.39635,2.4307,0.874817,-0.328429,-1.08032,-0.992124,-0.181404,0.0296743
210101070_E_1_38.txt,36,6.25181,2.77944,1.31223,3.31772,3.74064,1.61365,-0.292187,-0.85213,-0.65564,-0.818342,-0.202814,-0.023827
210101070_E_1_38.txt,37,6.32368,2.21881,1.98058,2.87601,3.90292,1.04577,-2.34723,-0.980097,-0.813939,-0.609633,-0.328978,-0.178797
210101070_E_1_38.txt,38,6.43457,2.11409,1.47241,1.94679,3.7981,0.95466,-3.40174,-1.70673,-0.88854,-0.712061,-0.355104,-0.224698
210101070_E_1_38.txt,39,8.11812,-0.797256,3.47739,-0.321792,2.59297,0.573869,-4.03076,-1.5152,-0.8888,-0.753444,-0.120231,-0.201905
210101070_E_1_38.txt,40,6.32061,1.55882,0.317195,1.45371,1.17481,-1.0228,-2.87964,-1.92818,-0.84445,-0.311702,-0.118667,-0.0437883
210101070_E_1_38.txt,41,7.03137,1.40176,-0.297886,1.00812,0.545871,-1.45079,-2.19426,-1.21732,-1.32233,-0.340835,0.181067,0.103549
210101070_E_1_38.txt,42,10.8566,-1.68538,-0.175522,2.64799,-0.189369,-2.15224,-1.8446,-1.11292,-0.468551,0.0979483,0.215658,0.061199
210101070_E_1_38.txt,43,9.00197,0.3559,-1.74866,2.07976,0.415024,-2.30486,-1.52328,-0.501184,-0.143311,0.000907214,0.309527,0.0871353
210101070_E_1_38.txt,44,9.02871,0.258098,-1.32871,1.77062,-0.148996,-1.57638,-0.726378,-0.0349447,-0.438988,-0.109144,0.359947,0.106637
210101070_E_1_38.txt,45,9.42193,-0.491861,-1.35313,1.51075,-0.390788,-1.28009,0.388419,0.573841,-0.220163,0.0729987,0.414425,0.050222
210101070_E_1_38.txt,46,8.77111,0.178013,-0.481106,1.28919,0.378386,0.161374,1.67838,1.53258,-0.0789,-0.353473,0.145785,0.0873542
210101070_E_1_38.txt,47,8.87315,0.20591,0.0387928,1.86685,1.04979,0.366122,1.2615,1.61627,0.253844,-0.199342,0.250919,0.172311
210101070_E_1_38.txt,48,7.64186,1.70006,-0.373708,1.07937,0.962188,-0.0385577,1.88267,1.47754,0.239855,0.108197,0.361786,0.146564
210101070_E_1_38.txt,49,7.44548,2.04137,-0.0922356,1.36278,0.211006,-0.00294228,2.09203,1.73853,0.237019,0.185013,0.432282,0.13479
210101070_E_1_38.txt,50,7.61442,2.74558,-0.157176,0.734542,0.455843,0.66192,2.25818,1.57778,0.246028,0.161266,0.268677,0.10148
210101070_E_1_38.txt,51,7.45319,3.06452,0.310546,1.0581,0.618601,0.24179,1.82839,1.90829,0.330079,0.00609845,0.0984277,0.0916342
210101070_E_1_38.txt,52,7.81815,2.61315,0.03558,1.42769,1.09289,0.864485,2.12712,1.56924,0.326895,0.383789,0.445534,0.133496
210101070_E_1_38.txt,53,5.81279,3.52902,1.40296,1.07223,1.10265,1.3902,2.11811,1.74035,0.399663,-0.033285,-0.00415577,0.0270825
210101070_E_1_38.txt,54,5.83498,3.87037,1.34684,0.593264,1.28163,2.08923,2.13997,1.29897,0.515655,0.390681,0.0967474,0.0382189
210101070_E_1_38.txt,55,5.95067,4.39352,1.59532,0.18584,1.0627,2.49724,2.7045,1.68598,0.607051,0.103346,-0.107431,-0.0061833
210101070_E_1_38.txt,56,5.92545,4.38967,1.71446,0.453213,1.41972,2.7012,2.48262,1.26727,0.423572,0.239587,0.0598085,0.0688791
210101070_E_1_38.txt,57,5.18646,4.15567,2.19885,1.01689,1.21913,1.9976,2.05282,1.35568,0.623729,0.229375,0.115337,0.0479099
210101070_E_1_38.txt,58,6.1862,4.7098,1.5771,-0.0440524,0.691248,2.42156,2.41434,0.993796,0.00662554,-0.159554,-0.140812,0.0490477
210101070_E_1_38.txt,59,6.15357,5.27053,2.05029,-0.981928,-0.52803,1.2643,2.14312,0.674378,0.364867,0.0276872,-0.225636,0.00604437
210101070_E_1_38.txt,60,5.99534,5.14648,1.85811,-0.662717,-0.605965,0.60065,1.05429,0.446371,0.00513945,0.0463133,0.0222195,0.0806053
210101070_E_1_38.txt,61,4.84309,4.39226,2.26658,1.10409,0.730624,-0.488503,0.604308,0.237911,0.19807,0.454673,0.421532,0.168308
210101070_E_1_38.txt,62,5.50204,5.50443,2.2964,-0.74842,-0.630221,0.896516,1.49764,1.01029,0.468981,0.550963,-0.0696429,0.0407392
210101070_E_1_38.txt,63,7.93022,3.14373,0.298086,-0.995607,-2.99258,-1.02674,2.996,2.19364,-0.111674,0.0487115,-0.0792063,-0.211115
210101070_E_1_38.txt,64,6.19557,4.98294,0.585854,-2.23349,-2.10506,0.0125843,1.07882,1.03624,0.863873,0.351337,-0.0979702,-0.0519528
210101070_E_1_38.txt,65,4.37771,3.86474,1.25497,-1.3087,-1.28265,0.907078,1.58482,1.46833,1.14333,0.436116,0.119636,-0.0180043
210101070_E_1_38.txt,66,2.66107,3.07436,1.19495,0.0630886,0.494023,0.3141,1.74316,1.38166,1.05155,0.407576,0.268258,0.0202985
210101070_E_1_38.txt,67,1.3585,1.69692,0.792502,0.771745,-0.0168998,-0.0301725,1.26119,1.77338,0.982349,0.773974,0.0564165,0.0796037
210101070_E_1_38.txt,68,0.705291,0.628123,1.76735,1.41514,0.49609,1.23294,1.5406,0.896881,0.758715,0.475268,0.473321,-0.0246002
210101070_E_1_38.txt,69,0.690982,1.36325,0.969057,0.534346,0.827549,2.44536,0.948575,0.954859,0.869006,0.549605,0.273389,0.0229414
210101070_E_1_38.txt,70,0.725719,0.983877,0.828139,1.12252,1.5868,1.84219,0.483212,0.925855,0.452915,0.87713,0.0590829,0.0787499
210101070_E_1_38.txt,71,0.687682,0.862185,0.72682,1.20977,1.28156,0.934413,1.11783,1.36504,0.811481,0.2514,0.204665,0.061318
210101070_E_1_38.txt,72,0.786572,1.1354,0.7196,0.848006,1.76026,1.05165,1.13239,1.24384,0.504422,0.756446,0.294917,0.00177465
210101070_E_1_38.txt,73,0.518156,1.3823,1.33463,1.50213,0.944163,2.4444,0.0998599,1.01425,0.773088,0.673428,0.277927,0.0388022
210101070_E_1_38.txt,74,1.10397,1.25107,0.795219,1.18928,-1.01464,0.0601519,1.0472,0.607659,1.02627,1.08675,0.467525,0.0323881
210101070_E_1_38.txt,75,1.59863,1.07644,1.04776,0.437444,-1.131,-1.04196,1.27087,0.79861,0.780932,1.35858,0.742737,0.0609721
210101070_E_1_38.txt,76,1.36294,2.21005,0.625566,0.593642,-1.45773,-0.181009,0.728192,0.600518,1.58588,1.01778,0.471604,0.0977832
210101070_E_1_38.txt,77,0.747232,0.74144,1.24258,1.15442,1.92164,1.42036,0.881002,0.650842,1.0472,0.272574,0.58248,-0.0262651
210101070_E_1_38.txt,78,0.468131,1.2558,0.972004,1.32829,1.93568,1.3136,1.71021,1.02742,0.280218,0.476057,0.166994,0.0969656
210101070_E_1_39.txt,0,1.11078,1.42434,1.63686,1.67118,1.4589,0.947922,2.12469,2.07415,0.446304,1.35284,0.307108,-0.00835859
210101070_E_1_39.txt,1,0.920334,1.54986,1.79553,1.4524,2.21083,1.98758,0.820502,1.59554,0.944214,0.801013,0.181306,0.0645845
210101070_E_1_39.txt,2,0.703594,1.85782,1.388,2.0569,1.40897,2.2096,1.93519,1.65356,0.552992,0.614643,0.198938,0.0977391
210101070_E_1_39.txt,3,0.81269,1.33163,1.46016,2.04384,1.24987,2.27714,2.06144,1.21646,1.03078,0.706952,0.185592,0.0556882
210101070_E_1_39.txt,4,0.683976,1.99683,1.4431,1.50324,1.94966,2.08741,1.48997,1.40538,1.0177,0.801504,0.366076,0.0212138
210101070_E_1_39.txt,5,1.94404,1.62028,1.21056,0.830256,-0.870489,-0.59268,1.58107,0.638706,0.88414,1.21871,0.8871,0.0270341
210101070_E_1_39.txt,6,1.77495,1.75411,1.06876,1.31665,-1.49519,-1.20428,1.12339,1.15596,1.07885,1.31346,0.580805,0.10501
210101070_E_1_39.txt,7,1.22095,1.46498,2.33715,0.868136,1.43633,1.26042,1.73512,0.37244,1.73281,1.09374,0.361467,0.0152024
210101070_E_1_39.txt,8,0.824308,1.22196,1.77377,1.72816,2.25937,2.18561,2.19926,1.63046,0.881008,0.135973,0.304645,0.126851
210101070_E_1_39.txt,9,0.541911,1.32808,1.82514,1.94421,1.77792,2.54674,1.73269,1.55839,0.627934,0.694119,0.0635785,0.141732
210101070_E_1_39.txt,10,0.739939,1.63392,1.78599,1.35848,1.91064,1.69314,1.55275,1.98879,0.885078,0.529067,0.199153,0.0719633
210101070_E_1_39.txt,11,0.859926,0.939224,1.73609,2.08287,2.08075,1.82751,1.93532,1.63819,1.35946,0.481942,0.398667,0.0283441
210101070_E_1_39.txt,12,1.1148,1.4318,0.883789,2.10387,2.18701,1.89904,1.78079,1.6583,0.665452,0.870329,0.477449,0.0107774
210101070_E_1_39.txt,13,0.75575,1.18244,1.52873,1.4555,2.73849,2.06243,1.48037,1.65504,0.353938,0.449294,0.561511,0.0192145
210101070_E_1_39.txt,14,0.870903,1.40194,1.51074,2.66678,2.07793,1.09762,1.65774,1.08187,1.03422,1.30049,0.106376,0.0435721
210101070_E_1_39.txt,15,0.611616,0.83185,1.89239,2.21821,1.57705,1.88914,2.64978,1.94573,0.503245,0.447465,0.270877,0.0974683
210101070_E_1_39.txt,16,0.726426,1.12451,2.25176,1.87052,1.89942,2.15664,1.82454,0.679252,0.943253,0.603941,0.461206,0.0251721
210101070_E_1_39.txt,17,1.11492,1.47057,1.75021,1.53568,1.42179,0.899553,2.10745,2.03742,0.456263,1.35786,0.321525,-0.0121738
210101070_E_1_39.txt,18,0.927007,1.53782,1.79194,1.43361,2.22246,2.21841,0.677451,1.67293,0.900465,0.830207,0.168104,0.0695181
210101070_E_1_39.txt,19,0.735068,1.83002,1.42917,2.05039,1.30158,2.25157,2.04984,1.5203,0.598323,0.54206,0.201227,0.0988577
210101070_E_1_39.txt,20,0.845672,1.27206,1.46389,1.81568,1.34719,2.23883,1.95948,1.18222,0.993557,0.710089,0.241326,0.0352628
210101070_E_1_39.txt,21,0.682563,2.00899,1.43215,1.37682,2.11115,2.36481,1.11066,1.35409,1.07654,0.782882,0.398555,0.0176688
210101070_E_1_39.txt,22,0.786414,1.64412,1.44284,1.90146,1.5654,1.6501,1.29634,1.24103,2.13543,0.69533,0.323154,-0.0139394
210101070_E_1_39.txt,23,0.943296,1.14644,1.24032,2.19943,2.37385,1.87241,2.36766,0.6312,1.33871,0.986246,0.179308,0.0497155
210101070_E_1_39.txt,24,1.13671,1.30049,2.46384,1.0354,1.73712,1.49878,2.03186,0.364668,1.55522,1.05504,0.30031,0.0271162
210101070_E_1_39.txt,25,0.899535,1.12197,1.74346,1.82773,2.32763,2.24517,2.11748,1.6211,0.884256,0.0999012,0.351348,0.125648
210101070_E_1_39.txt,26,0.567192,1.31555,1.70201,1.9503,1.86734,2.53148,1.78579,1.50586,0.590203,0.665349,0.121846,0.128425
210101070_E_1_39.txt,27,0.726143,1.6127,1.70759,1.40873,1.99129,1.5731,1.55787,1.94004,0.80442,0.665783,0.13912,0.0769275
210101070_E_1_39.txt,28,2.10048,2.56213,2.59074,3.05833,2.37656,1.87619,1.68078,1.01535,0.941212,0.560002,0.42776,0.0925106
210101070_E_1_39.txt,29,3.84644,4.08811,3.71191,3.81037,3.22785,1.87993,1.36529,1.18905,0.885891,0.37996,0.342096,0.0879813
210101070_E_1_39.txt,30,4.90569,5.15623,5.01674,4.32418,3.21135,1.90905,0.89319,0.365643,0.201471,0.0983354,-0.0887669,-0.0398854
210101070_E_1_39.txt,31,4.75733,4.91876,4.68436,3.90901,2.78536,1.56309,0.56959,0.0112711,-0.163784,-0.125659,-0.154929,-0.0719175
210101070_E_1_39.txt,32,4.64303,4.62168,4.22932,3.53867,2.65664,1.56732,0.421003,-0.383523,-0.556768,-0.283128,-0.0776905,-0.0631319
210101070_E_1_39.txt,33,6.14845,5.09256,3.19568,2.44181,2.85757,2.83718,1.20434,-1.09209,-1.63187,-0.237138,-0.0981391,0.0375298
210101070_E_1_39.txt,34,7.34881,2.85103,1.63154,4.19779,3.59625,1.57009,1.06932,-0.240273,-1.38407,-0.900301,0.0554606,0.12272
210101070_E_1_39.txt,35,6.79638,1.78532,1.42894,4.57983,3.29524,1.07847,0.714046,-0.617572,-0.817094,-0.795715,0.0260427,0.0805315
210101070_E_1_39.txt,36,6.14382,1.55331,2.37225,3.46617,3.93601,0.911235,-1.18485,-0.69849,-0.777628,-0.769274,-0.0949339,0.0118841
210101070_E_1_39.txt,37,6.7025,1.77782,2.20098,2.16008,3.55243,1.18871,-2.66126,-1.26334,-0.79485,-0.833545,-0.283427,-0.131372
210101070_E_1_39.txt,38,6.29596,2.16178,1.724,-0.0215046,3.88628,0.986569,-2.67775,-2.6042,-0.295156,-1.10301,-0.40119,-0.108298
210101070_E_1_39.txt,39,6.57719,1.11422,2.05839,0.284339,2.57887,-0.215659,-3.00323,-2.42369,-0.562245,-0.703307,-0.452041,-0.0545446
210101070_E_1_39.txt,40,5.93618,1.65992,1.28177,1.22995,1.38369,-1.21367,-2.73265,-1.76004,-1.01213,-0.4834,-0.188563,-0.0678835
210101070_E_1_39.txt,41,7.23591,0.613355,0.564408,0.571738,0.7929,-0.464571,-3.56924,-2.0357,-0.558187,-0.428865,-0.145196,-0.00718422
210101070_E_1_39.txt,42,7.72218,0.680425,-0.208139,0.457049,0.913277,-0.79405,-3.06395,-1.47033,-0.724943,-0.148442,0.147241,0.0398133
210101070_E_1_39.txt,43,8.33204,0.447068,-1.36084,2.14927,0.452135,-2.61254,-2.36423,-0.995608,-0.0400904,0.0678044,0.129514,0.0412964
210101070_E_1_39.txt,44,9.33126,-0.188902,-1.81281,2.29592,0.448939,-2.13658,-2.24537,-0.534102,0.119569,0.212011,0.215511,0.0607084
210101070_E_1_39.txt,45,8.44951,-0.49201,-0.831956,1.64558,-0.784056,-0.922766,-0.911288,-0.130868,-0.112822,0.183796,0.181338,0.0222871
210101070_E_1_39.txt,46,11.2938,-1.72627,-1.45056,1.89513,-0.910962,-1.3465,0.853458,0.919502,-0.251007,0.140028,0.437796,0.00938129
210101070_E_1_39.txt,47,8.76878,0.0162859,-1.06201,2.39658,0.381179,-0.355908,1.18699,1.4937,-0.0305951,-0.312986,0.264636,0.154365
210101070_E_1_39.txt,48,7.67477,0.974295,-1.19147,1.58895,0.62528,-0.23524,1.85413,1.66066,0.146978,-0.254151,0.344754,0.193292
210101070_E_1_39.txt,49,7.96883,0.78238,-1.59114,1.75674,1.19913,-0.0801744,1.64769,1.44606,0.173277,-0.245648,0.335364,0.193598
210101070_E_1_39.txt,50,7.95581,1.04169,-0.71386,2.24041,1.16646,0.333039,2.23245,1.656,-0.128751,-0.392168,0.301827,0.163408
210101070_E_1_39.txt,51,8.27609,1.94772,-1.10718,1.28821,1.3745,0.920104,2.23433,1.70054,0.327626,-0.319033,-0.00858412,0.0762259
210101070_E_1_39.txt,52,9.44531,2.01049,-1.10404,1.83248,1.40352,0.133512,1.33697,0.94174,0.529231,0.190498,0.394431,0.149519
210101070_E_1_39.txt,53,6.68783,3.67264,0.398754,-0.0178968,0.984204,1.77294,1.93133,1.069,0.163454,0.256956,0.167892,0.0862979
210101070_E_1_39.txt,54,7.59101,4.10093,0.0891346,-0.232604,1.35021,2.1224,1.8454,1.19496,0.556069,0.248769,0.150525,0.0606933
210101070_E_1_39.txt,55,7.99158,4.55726,0.0565743,-0.545215,1.67164,2.63811,1.85053,1.15769,0.796332,0.211058,0.100378,-0.00536251
210101070_E_1_39.txt,56,7.00472,4.84169,1.20912,0.00324928,1.3519,2.6677,2.4291,1.68927,0.972739,0.0803857,-0.00833524,-0.000934581
210101070_E_1_39.txt,57,8.38932,5.23673,0.416651,-0.174285,1.02949,2.17178,2.09813,0.77725,0.90827,-0.0201239,0.00398582,-0.0341913
210101070_E_1_39.txt,58,5.63573,4.47258,1.97964,0.0501009,0.17505,1.31855,1.93713,1.19333,0.190206,-0.33534,-0.244575,-0.0613418
210101070_E_1_39.txt,59,6.38027,3.00256,1.30267,0.232641,-0.74541,0.800386,1.83715,0.741286,-0.177585,0.150302,-0.114555,-0.0926319
210101070_E_1_39.txt,60,8.77338,0.86712,-3.91894,-0.578391,-3.07092,-0.317725,3.08653,0.432069,-0.651951,-0.393716,0.235488,-0.256237
210101070_E_1_39.txt,61,7.42397,0.01976,-0.964695,0.644524,-1.16768,-0.0562791,2.05846,-0.503462,-0.532987,0.0865953,-0.12277,-0.254561
210101070_E_1_39.txt,62,7.06791,-0.245383,-2.10486,-0.456519,-2.29847,-0.169843,3.3769,0.541098,0.275842,0.541979,0.263089,-0.176545
210101070_E_1_39.txt,63,5.67159,2.16247,-1.6637,-1.25004,-0.37221,1.24175,1.66003,0.603512,0.265403,0.318124,0.10722,0.0141105
210101070_E_1_39.txt,64,4.49481,2.78336,0.313828,-2.52132,-1.02659,1.3906,1.70231,2.32328,1.14612,0.602782,0.242509,0.00285769
210101070_E_1_39.txt,65,3.88725,3.41993,0.353757,-0.35579,-1.11757,-0.330243,1.81677,1.31355,0.817528,0.93191,-0.0602228,0.000613648
210101070_E_1_39.txt,66,2.82313,2.24363,0.679018,-0.285592,-1.0875,-0.0565382,1.62974,1.97398,1.35965,0.891333,0.332102,0.00560508
210101070_E_1_39.txt,67,4.16755,3.249,1.43444,-0.875191,-2.19393,-0.814479,2.06706,1.16299,1.44861,0.734929,0.235165,-0.0455461
210101070_E_1_39.txt,68,3.01909,2.26908,0.81957,0.140452,-0.457252,-0.421468,1.27801,2.20391,1.02639,0.984802,0.102362,0.0302111
210101070_E_1_39.txt,69,1.3509,1.67242,1.64626,1.16551,1.61085,1.76324,0.0943872,1.60688,0.873435,0.922714,0.150397,0.059714
210101070_E_1_39.txt,70,0.924813,1.5504,1.3679,1.9544,1.25124,2.13941,2.03346,1.35881,0.894057,0.390971,0.212505,0.0827305
210101070_E_1_39.txt,71,0.970109,1.20856,1.46253,1.27344,1.78057,1.80875,1.77357,1.20582,0.923998,0.769837,0.386933,-0.012574
210101070_E_1_39.txt,72,0.732571,1.95877,1.57261,1.35782,2.07698,3.1331,0.199977,1.2366,1.13872,0.836623,0.488066,0.015722
210101070_E_1_39.txt,73,0.856399,1.43961,1.49106,2.34813,0.901719,1.71079,1.63751,1.03587,1.81383,0.761698,0.341349,-0.0219723
210101070_E_1_39.txt,74,0.970414,0.936796,1.27602,2.24623,2.14224,1.99186,2.30734,0.62049,1.3887,0.802679,0.203367,0.0425049
210101070_E_1_39.txt,75,1.22327,1.15609,2.66105,1.07417,1.89406,1.52561,2.17498,0.489421,1.25509,0.820745,0.266033,0.0637388
210101070_E_1_39.txt,76,1.08467,0.907478,1.60952,1.96552,2.6184,2.34805,1.67509,1.53212,0.90778,0.189773,0.523848,0.0839026
210101070_E_1_39.txt,77,0.695144,1.40898,1.38673,1.93307,2.21157,2.10184,1.96784,1.37497,0.546561,0.595252,0.247314,0.0980492
210101070_E_1_39.txt,78,0.700981,1.42319,1.59563,1.59866,2.14684,1.52436,1.64441,1.52598,0.706937,1.10406,-0.0415773,0.0908345
210101070_E_1_4.txt,0,4.4788,1.78467,-1.59994,0.161268,1.46946,-0.489146,-1.69782,0.337174,1.73149,1.3779,0.323379,-0.0532592
210101070_E_1_4.txt,1,2.16426,1.54363,0.104423,0.362248,0.913005,0.00828226,-0.0738831,1.28023,1.22434,1.26089,0.186115,0.046721
210101070_E_1_4.txt,2,1.13347,1.66764,0.808662,0.435691,-0.255089,1.21368,0.599312,1.6226,0.869845,0.655916,0.234562,0.0538574
210101070_E_1_4.txt,3,0.649842,1.11021,1.20652,2.10262,0.238504,1.38431,1.28637,0.504599,1.09401,0.8287,0.286946,-0.0248838
210101070_E_1_4.txt,4,0.613111,0.966766,1.35988,1.37367,1.47389,1.1211,1.30752,0.674967,1.38267,0.614076,0.188574,0.0112658
210101070_E_1_4.txt,5,0.954035,1.20011,1.83947,1.18118,1.23441,0.821871,1.47817,0.0385758,0.6581,0.492585,0.250233,0.0775327
210101070_E_1_4.txt,6,0.760399,0.80272,1.30813,1.16944,1.91342,1.42775,0.920379,0.646563,1.10466,0.318269,0.581981,-0.0339711
210101070_E_1_4.txt,7,0.477066,1.28475,1.034,1.35187,1.96769,1.36191,1.75192,1.06955,0.31828,0.480197,0.158307,0.0971779
210101070_E_1_4.txt,8,0.489804,0.926105,1.33612,1.221,1.46225,1.34905,1.09653,0.835799,0.547536,0.966493,-0.239538,0.142363
