-0.110044,0.696657,0.809686,-0.627158,0.994389,1.29128,0.561943,0.783214,0.389315,0.0753935,0.295838,0.0335062
0.183924,0.280311,0.0744564,0.569346,0.32633,0.649446,0.707562,0.258841,0.261988,0.484425,0.495695,0.120148
0.446408,-0.317549,0.679891,-0.442949,0.389077,-0.0823924,0.421478,1.08854,1.32312,0.0382361,0.226115,0.158242
0.324433,0.0547304,0.39149,1.52609,0.231068,0.332273,0.348595,0.200354,0.130585,0.804931,0.344447,0.0656401
-0.0427104,0.14073,0.461551,-0.0707415,1.57228,0.443352,0.561704,0.198592,0.617607,0.0940506,0.491205,0.169224
0.383264,0.451108,0.427832,1.18834,0.415057,0.320663,1.10621,0.107741,0.146532,0.578054,0.121199,0.0877021
0.746607,0.251158,0.513007,0.377622,1.09722,0.613914,-0.207652,0.762698,0.843063,0.308616,-0.0266556,0.0917403
0.483712,0.475481,0.069235,0.3948,0.521612,0.155593,0.983698,0.247363,0.561576,0.0747418,-0.0109942,0.202283
-0.0189229,0.128554,0.658995,-0.130057,0.828824,1.11811,-0.0124284,0.844865,0.856906,0.759543,0.210004,0.0615914
0.203541,0.320937,0.54228,0.539013,0.519574,0.589212,0.93423,0.550838,-0.191259,0.608899,0.180599,0.0376916
0.0109646,0.199563,-0.0659636,0.395564,0.406273,0.643792,0.37423,0.864127,0.733224,0.442361,0.2356,0.135932
0.327466,0.217956,0.370017,0.27183,0.930307,0.0554621,0.487442,0.496501,0.792464,0.325649,0.187168,0.205987
-0.0307116,0.367329,0.420571,-0.38943,0.238842,0.559193,0.731204,0.145233,0.874507,0.515114,0.361081,0.0829183
-0.0708572,-0.0148672,0.763672,0.652583,0.884375,0.448791,0.538533,0.063998,0.305773,0.251238,0.470414,0.144815
0.263043,0.528284,0.632754,0.4027,0.913884,0.572003,0.118017,0.888576,0.520748,0.157853,0.107746,0.178329
0.55301,0.293557,-0.17009,0.35215,1.09033,0.0566646,0.851421,0.0187957,0.780118,0.291279,0.263449,0.0718784
0.231109,0.257662,0.0289632,0.214852,1.57477,1.41497,1.18223,0.554511,0.684065,0.162771,0.0624102,0.0885559
-0.0908834,0.733513,0.867491,-0.607911,1.03964,1.35776,0.463964,0.77654,0.39261,0.0779063,0.286401,0.0277957
0.212761,0.304299,0.199232,0.802225,0.189695,0.731667,0.604079,0.388011,0.251728,0.636666,0.364346,0.101042
0.368602,-0.193865,0.568482,-0.294859,0.286211,-0.0287475,0.400323,1.19529,1.33277,0.0748527,0.159488,0.147251
0.326025,0.0550575,0.480249,1.76501,0.311782,0.254659,0.262407,0.239835,0.225346,0.789863,0.324169,0.0544078
-0.0201437,0.243137,0.416941,-0.0612316,1.45814,0.540673,0.495048,0.184865,0.722338,0.120825,0.472885,0.155338
0.374269,0.294069,0.391458,1.22466,0.406926,0.245145,1.3051,0.0637358,0.129617,0.643284,0.144111,0.0780042
0.711599,0.309753,0.565401,0.409564,0.913276,0.734481,-0.204739,0.846177,0.760582,0.287105,-0.00370265,0.0970514
0.541515,0.469155,0.0532568,0.364985,0.491464,-0.00621548,0.938255,0.191959,0.641794,0.0479812,0.0399354,0.188442
-0.0626577,0.0207832,0.42521,-0.120783,0.836324,0.969792,0.0359683,0.860291,1.02238,0.745393,0.192383,0.08544
0.154793,0.337987,0.591931,0.328697,0.607198,0.654041,0.889083,0.603484,-0.136259,0.537072,0.208681,0.0350053
-0.0214177,0.202391,-0.0405101,0.418291,0.469209,0.780646,0.456331,0.558905,0.561887,0.409001,0.362774,0.152986
0.346723,0.111012,0.424382,-0.0431069,0.839012,0.0563265,0.419001,0.564196,0.898583,0.236583,0.236766,0.223064
0.0039074,0.328933,0.348882,-0.280793,0.236707,0.492651,0.770501,0.167976,0.732422,0.561384,0.354834,0.0811627
-0.122263,0.0116742,0.784835,0.455763,0.947752,0.47052,0.467359,0.0567477,0.333688,0.211826,0.493798,0.162583
0.276529,0.626622,0.576362,0.513861,0.981539,0.518306,0.0652735,0.803521,0.551684,0.11924,0.0941062,0.17816
0.491638,0.19724,-0.163037,0.24776,1.33782,0.157272,0.798131,0.175416,0.851763,0.383422,0.250295,0.0533251
0.279699,0.319797,0.0473212,0.359067,1.41382,1.36624,1.3642,0.542012,0.536584,0.117934,0.00553506,0.10844
0.658844,1.77407,1.64507,0.47079,1.75111,0.746121,1.26724,-0.514186,-0.227392,0.178996,0.261761,-0.0802262
1.98064,1.10224,1.16203,0.841737,0.722305,-0.0439464,-0.956136,-0.437878,-0.486268,-0.106874,-0.186558,0.0372586
1.89962,1.29936,1.60203,0.162681,0.427758,-0.875221,0.074418,0.248155,-0.201902,-0.286122,-0.146576,0.0829415
1.4821,1.35818,0.878174,0.242545,0.627398,0.320969,-0.330104,0.0595992,0.0216227,-0.419586,-0.0208779,-0.224624
1.3403,1.25154,0.568992,0.805793,-0.485468,0.117852,-1.01342,-0.950628,-0.271849,-0.2128,0.197365,0.00991014
1.72824,1.0057,0.829309,0.733065,-0.127452,-1.07764,-0.55658,0.000492255,-0.278741,0.129713,-0.0399855,0.169304
